port,mean_rtt,bandwidth_port,port_retrans,cwn_half_port,packet_loss,x1,cwnd_half_rate,x2,ratio
4250460001,301.8272794662713,8622000,138,357,0.0001143646408839779,3588840.641165277,0.0002958563535911602,2231308.446812615,0.3865546218487395
4251260001,301.78437847491324,8051000,191,406,0.00016952662721893491,2948104.2221254273,0.0003603550295857988,2022071.4604186793,0.47044334975369456
4252660001,301.8413142375737,9344000,150,371,0.00011479591836734693,3581926.2716380893,0.0002839285714285714,2277588.792353817,0.40431266846361186
4253660001,301.9951472669677,8191000,166,379,0.00014476744186046512,3188035.394279507,0.0003305232558139535,2109879.115995818,0.43799472295514513
4254660001,302.26240226476136,10270000,168,320,0.0001172093023255814,3539919.4411606784,0.00022325581395348838,2564915.3136509885,0.525
4336060002,302.88092025367695,10928000,138,306,9.039301310043668e-05,4022714.409352367,0.0002004366812227074,2701456.825716983,0.45098039215686275
4336460002,303.1753095583522,9443000,163,352,0.00012348484848484847,3438411.752532505,0.0002666666666666667,2339808.7085105306,0.4630681818181818
4337660002,302.87626117766155,8785000,171,352,0.00013940217391304348,3239354.9645934566,0.0002869565217391304,2257798.933391014,0.48579545454545453
4338660002,303.22586742270823,10789000,155,310,0.00010287610619469027,3766474.597387655,0.00020575221238938054,2663299.728979683,0.5
4339860002,303.2794787833778,9676000,217,314,0.0001603448275862069,3016393.847677817,0.00023201970443349757,2507570.1374667804,0.6910828025477707
4340860002,303.25998581895533,9309000,157,333,0.00012076923076923077,3475884.112686771,0.00025615384615384617,2386673.427992614,0.47147147147147145
4342460002,303.1225516682426,8907000,160,369,0.0001283422459893048,3373304.0141615975,0.00029598930481283424,2221274.8088561837,0.43360433604336046
4342860002,308.54760698483466,10043000,164,323,0.00011714285714285714,3468793.607507683,0.00023071428571428573,2471719.153921607,0.5077399380804953
4343860002,303.00543900543903,8517000,163,367,0.00013735955056179774,3261960.472171446,0.00030926966292134833,2173899.5072940337,0.444141689373297
4344260002,303.1633666711718,10876000,137,310,9.013157894736842e-05,4024791.0440313467,0.00020394736842105262,2675609.7790921186,0.44193548387096776
3947260003,303.14373078352537,8826000,167,362,0.0001354054054054054,3283915.3732634,0.0002935135135135135,2230467.538786581,0.4613259668508287
3948660003,303.1961135518756,8756000,142,396,0.00011639344262295082,3541364.7647400443,0.00032459016393442624,2120641.4269106924,0.35858585858585856
3949260003,308.6136763115197,11305000,150,279,9.493670886075949e-05,3852354.943242922,0.00017658227848101266,2824683.692324118,0.5376344086021505
3950060003,303.06177097068667,9967000,143,331,0.00010263157894736843,3773000.7097999007,0.00023755980861244022,2479938.487767461,0.43202416918429004
3951660003,303.16482364478713,8971000,166,361,0.0001324468085106383,3320159.834791442,0.00028803191489361704,2251435.110524227,0.4598337950138504
3952260003,303.15102827763496,11494000,129,283,8.029045643153527e-05,4264494.314898549,0.00017614107883817426,2879182.388649802,0.4558303886925795
3953460003,303.0893159212396,9396000,162,347,0.0001233502538071066,3441263.2583550443,0.00026421319796954317,2351314.20469668,0.4668587896253602
3954860003,302.8863659436229,11534000,125,304,7.747933884297521e-05,4344960.886521537,0.0001884297520661157,2786147.3813923853,0.41118421052631576
3955860003,302.94652225418855,9193000,211,368,0.00016398963730569947,2985962.6765857614,0.00028601036269430054,2261005.8874881496,0.5733695652173914
3956060003,303.1259394678042,8837000,138,343,0.00011189189189189189,3612735.264993664,0.00027810810810810813,2291546.221406013,0.40233236151603496
4435460004,302.94978683088584,10154000,123,321,8.661971830985915e-05,4108464.2669308786,0.00022605633802816902,2543194.370649333,0.38317757009345793
4436860004,302.98785027751455,9635000,148,320,0.0001099009900990099,3646972.869914605,0.00023762376237623762,2480209.696815088,0.4625
4437060004,303.4452305192607,9029000,143,371,0.0001134920634920635,3583401.630278635,0.00029444444444444445,2224726.104996213,0.38544474393531
4438460004,302.9006263754867,10398000,116,314,7.98165137614679e-05,4280672.474489147,0.00021605504587155963,2601813.5472776936,0.36942675159235666
4439260004,303.0143249009448,9204000,169,358,0.00013134715025906737,3335685.225818602,0.00027823834196891194,2291853.7491307175,0.4720670391061452
4440660004,303.08705077397286,9594000,123,344,9.179104477611942e-05,3989247.7663432197,0.00025671641791044777,2385417.192179674,0.35755813953488375
4441260004,302.96036182538876,10934000,117,276,7.663755458515284e-05,4367691.130506079,0.00018078602620087337,2843742.762338725,0.42391304347826086
4441660004,303.02402493985295,8919000,135,342,0.00010828877005347593,3673582.317116757,0.00027433155080213903,2308041.4664334245,0.39473684210526316
4442260004,303.35875275377055,9239000,175,359,0.00013530927835051548,3282753.173670366,0.00027757731958762886,2291975.811261559,0.48746518105849584
4443060004,308.7702895111533,9210000,180,389,0.00013989637305699483,3171902.405447192,0.00030233160621761655,2157651.3441081913,0.46272493573264784
5762460005,308.5463690556835,9880000,161,326,0.00011666666666666668,3475879.5148322564,0.00023623188405797103,2442692.7981894757,0.4938650306748466
5763260005,302.8608645572193,9688000,147,347,0.00010862068965517242,3669941.2601927742,0.00025640394088669954,2388652.883484955,0.42363112391930835
5764260005,302.8653767958796,9198000,151,320,0.00011735751295336787,3530640.2832268435,0.00024870466321243526,2425308.3194727288,0.471875
5764660005,308.6023859553989,10637000,125,322,8.408071748878924e-05,4093653.3592013232,0.00021659192825112107,2550575.217160428,0.38819875776397517
5766060005,303.08159322033896,9495000,176,347,0.00013266331658291457,3318360.4766083914,0.0002615577889447236,2363279.885443082,0.5072046109510087
5767660005,302.83369498881126,8587000,194,369,0.00016166666666666668,3008459.0979329105,0.0003075,2181382.341819462,0.5257452574525745
5768860005,302.80917661421597,8866000,196,388,0.00015806451612903225,3042792.40431122,0.0003129032258064516,2162641.3193105715,0.5051546391752577
4054060005,302.8760260497931,9420000,131,332,9.974619289340102e-05,3829530.089061923,0.00025279187817258883,2405537.281928932,0.39457831325301207
4055260005,303.08169358121864,10527000,149,312,0.00010113122171945701,3800635.4651193907,0.00021176470588235295,2626467.6366514526,0.4775641025641026
4056060005,303.1010484883445,10585000,125,344,8.445945945945946e-05,4158598.201068254,0.00023243243243243245,2506817.6659449423,0.3633720930232558
4123460006,302.76456434066495,10323000,113,304,7.847222222222222e-05,4319122.574897164,0.0002111111111111111,2633285.5698723984,0.3717105263157895
5619660006,303.0696586556388,9443000,111,332,8.40909090909091e-05,4168132.9703944763,0.0002515151515151515,2410094.173369213,0.33433734939759036
5621260006,303.23311635475994,10876000,123,282,8.092105263157895e-05,4246695.851060802,0.00018552631578947368,2804653.146734976,0.43617021276595747
5622660006,302.81356391997286,9158000,119,326,9.296875e-05,3967479.83752151,0.0002546875,2397062.782843737,0.36503067484662577
5623860006,303.12647537647536,9874000,145,330,0.00010507246376811595,3728122.9040276813,0.00023913043478260873,2471253.243705166,0.4393939393939394
5624860006,302.6976491739883,8639000,169,365,0.00014005524861878454,3233700.593282665,0.00030248618784530385,2200375.123723808,0.46301369863013697
5626060006,302.6517151291012,11080000,97,280,6.271551724137931e-05,4833123.639078534,0.00018103448275862068,2844688.7594817537,0.3464285714285714
5626260006,308.41263107883395,9763000,142,313,0.00010390243902439026,3684796.6122172005,0.00022902439024390247,2481907.1189391916,0.4536741214057508
5626660006,303.30300047518836,10282000,173,334,0.00012069767441860465,3476421.2109785494,0.0002330232558139535,2501970.64095107,0.5179640718562875
5627660006,302.80336773492667,9245000,124,325,9.587628865979381e-05,3906989.469688755,0.00025128865979381443,2413300.4995177444,0.38153846153846155
4690860007,302.209985763677,8919000,209,367,0.00016764705882352942,2960409.3632534333,0.00029438502673796794,2234044.811089649,0.5694822888283378
4692260007,302.57799098213377,10655000,152,300,0.00010224215246636771,3786223.28376819,0.00020179372197309418,2695053.485363728,0.5066666666666667
4692860007,302.3106032348852,10462000,147,294,0.00010068493150684932,3818764.9648774094,0.00020136986301369863,2700274.6024224246,0.5
4693060007,302.2801329444482,9146000,147,318,0.00011484375,3575981.486854772,0.0002484375,2431310.183563344,0.46226415094339623
4693260007,302.28747328788035,9577000,180,340,0.00013432835820895525,3306393.549336262,0.0002537313432835821,2405754.678313109,0.5294117647058824
4694060007,302.3919120640521,10125000,171,341,0.00012099056603773585,3482672.394502884,0.00024127358490566038,2466229.505027677,0.501466275659824
4695260007,302.6094672548354,10101000,145,324,0.0001025943396226415,3779325.847375757,0.00022924528301886794,2528283.8686249726,0.44753086419753085
4696860007,302.40091634142203,9845000,120,324,8.737864077669902e-05,4098008.0166550693,0.00023592233009708737,2493968.2572877645,0.37037037037037035
4698060007,302.49158180583845,10154000,116,332,8.169014084507043e-05,4237019.214380286,0.00023380281690140844,2504496.252809134,0.3493975903614458
4699460007,302.3530590072656,10398000,131,335,9.013761467889908e-05,4035442.3875284484,0.0002305045871559633,2523506.3141973945,0.39104477611940297
3825660008,301.5530444211026,11278000,123,275,7.817796610169492e-05,4344628.509398235,0.00017478813559322035,2905620.26976256,0.44727272727272727
3826060008,301.44848854547917,11214000,159,289,0.00010148936170212766,3814478.5550023043,0.00018446808510638298,2829337.908296805,0.5501730103806228
3827460008,301.7562703362256,9280000,140,337,0.00010824742268041237,3689720.4491255144,0.00026056701030927835,2378167.9973608903,0.41543026706231456
3828260008,301.57888670418333,9804000,124,327,9.073170731707318e-05,4032534.3326088674,0.00023926829268292686,2483219.0991202192,0.37920489296636084
3829460008,301.6614789950158,9734000,136,343,0.0001,3840066.0364697734,0.0002522058823529412,2418026.6719965967,0.3965014577259475
3830060008,301.4534725990233,9064000,132,348,0.00010421052631578947,3764284.7051243065,0.00027473684210526316,2318354.2970552426,0.3793103448275862
3831460008,301.90553878506256,10224000,153,315,0.0001072429906542056,3705126.2414177204,0.00022079439252336447,2582221.235970068,0.4857142857142857
3831860008,301.74072189429404,12292000,142,249,8.255813953488372e-05,4225174.743619002,0.00014476744186046512,3190723.5203242595,0.570281124497992
3833460008,301.559408292054,9845000,140,312,0.00010194174757281553,3804605.4806467965,0.00022718446601941749,2548568.729090063,0.44871794871794873
3835060008,301.7517051817164,8697000,188,366,0.00015494505494505494,3084039.6699414365,0.00030164835164835167,2210336.2062375136,0.5136612021857924
5376060009,300.6614093278278,10130000,172,329,0.00012169811320754716,3492520.2870202432,0.00023278301886792453,2525254.8388073444,0.5227963525835866
5377660009,300.253376662943,11057000,109,282,7.047413793103448e-05,4595743.2986978665,0.00018232758620689656,2857225.1051112358,0.38652482269503546
5378060009,300.31962078889455,10189000,152,303,0.00010654205607476634,3736924.341518295,0.00021238317757009344,2646761.3544362998,0.5016501650165016
5378860009,300.1677559175104,10328000,130,318,9.027777777777777e-05,4061664.810571327,0.00022083333333333333,2596941.6787540945,0.4088050314465409
5380260009,300.1403603847717,10171000,135,300,9.507042253521127e-05,3958324.889310542,0.00021126760563380283,2655325.058858311,0.45
5381260009,300.5703784003523,10346000,173,317,0.0001195852534562212,3524305.572746281,0.00021912442396313363,2603556.3218829315,0.5457413249211357
5382060009,300.4063018803998,10183000,109,308,7.676056338028169e-05,4401294.540274645,0.00021690140845070422,2618293.4772068188,0.3538961038961039
5383660009,300.103870136912,10311000,121,319,8.402777777777778e-05,4210905.678532461,0.00022152777777777777,2593420.0091269854,0.3793103448275862
5385260009,300.21791004304646,11628000,164,320,0.00010081967213114754,3842813.5304025877,0.00019672131147540983,2751035.8253920767,0.5125
5386060009,300.37007153269826,10247000,154,327,0.00010744186046511628,3720618.411900874,0.00022813953488372093,2553298.6462824643,0.4709480122324159
3410660010,298.58149437328916,11762000,127,291,7.743902439024391e-05,4408752.562361359,0.00017743902439024391,2912534.584741188,0.436426116838488
3411060010,304.13915365375516,11837000,138,267,8.346774193548387e-05,4168951.890961142,0.00016149193548387097,2997165.990950901,0.5168539325842697
3412660010,298.51313343024236,11494000,110,293,6.846473029045643e-05,4689879.182523731,0.00018236514522821577,2873585.921499074,0.37542662116040953
3412860010,298.3679797125951,10259000,131,339,9.13953488372093e-05,4061105.6497422904,0.00023651162790697675,2524527.3875793214,0.3864306784660767
3413460010,298.66327358809605,10480000,163,327,0.00011113636363636363,3679159.6747851847,0.00022295454545454544,2597577.7906416496,0.4984709480122324
3414260010,298.757145273127,12140000,142,263,8.385826771653543e-05,4234160.384338466,0.00015531496062992127,3111240.6354818796,0.5399239543726235
3415660010,298.98250955715685,10101000,162,348,0.00011462264150943397,3618908.141899151,0.00024622641509433965,2469138.4640389597,0.46551724137931033
5685660010,298.6991608580903,9903000,164,346,0.00011826923076923077,3566060.1167418505,0.0002495192307692308,2455118.9298268505,0.47398843930635837
5687260010,298.2523604859725,10358000,141,324,9.746543778801843e-05,3934135.740254444,0.000223963133640553,2595292.9775901902,0.4351851851851852
5688260010,298.83939209314923,10375000,128,342,8.847926267281106e-05,4120974.784285606,0.00023640552995391704,2521110.5450639,0.3742690058479532
3292060001,302.09117872496415,8901000,163,371,0.00013074866310160428,3353527.5354617233,0.00029759358288770053,2222842.6651931433,0.4393530997304582
3293060001,301.8574570904849,9175000,166,358,0.0001296875,3369826.804946349,0.0002796875,2294669.331118896,0.46368715083798884
3294060001,301.94140585941403,7888000,197,435,0.0001790909090909091,2866811.286050819,0.00039545454545454546,1929245.9185029252,0.4528735632183908
3295660001,301.8669088727418,9187000,182,379,0.00014145077720207255,3226564.6563395346,0.00029455958549222795,2235921.0327035184,0.48021108179419525
3297260001,302.0176666666667,9845000,197,357,0.00014344660194174757,3202440.492512244,0.00025995145631067964,2378921.2925661397,0.5518207282913166
3297660001,301.8143209547303,9088000,165,351,0.00013026315789473685,3362853.1643224633,0.0002771052631578947,2305665.5921373824,0.4700854700854701
